2015-07-14 20:47:47.280182,  OFF ,  1
2015-07-14 20:47:49.317037,  OFF ,  2
2015-07-14 20:47:51.354996,  OFF ,  6
2015-07-14 20:47:53.390987,  OFF ,  1
2015-07-14 20:47:55.427995,  OFF ,  1
2015-07-14 20:47:57.462666,  OFF ,  1
2015-07-14 20:47:59.499564,  OFF ,  2
2015-07-14 20:48:01.535215,  OFF ,  2
2015-07-14 20:48:03.572457,  OFF ,  1
2015-07-14 20:48:05.608341,  OFF ,  2
2015-07-14 20:48:07.645306,  OFF ,  1
2015-07-14 20:48:09.683495,  OFF ,  6
2015-07-14 20:48:11.717049,  OFF ,  1
2015-07-14 20:48:13.755031,  OFF ,  2
2015-07-14 20:48:15.792064,  OFF ,  1
2015-07-14 20:48:17.828950,  OFF ,  9
2015-07-14 20:48:19.864036,  OFF ,  1
2015-07-14 20:48:21.900714,  OFF ,  6
2015-07-14 20:48:23.936570,  OFF ,  1
2015-07-14 20:48:25.973757,  OFF ,  1
2015-07-14 20:48:28.009347,  OFF ,  2
2015-07-14 20:48:30.045614,  OFF ,  1
2015-07-14 20:48:32.082307,  OFF ,  2
2015-07-14 20:48:34.118203,  OFF ,  1
2015-07-14 20:48:36.155508,  OFF ,  6
2015-07-14 20:48:38.192102,  OFF ,  1
2015-07-14 20:48:40.227850,  OFF ,  2
2015-07-14 20:48:42.264518,  OFF ,  1
2015-07-14 20:48:44.300754,  OFF ,  1
2015-07-14 20:48:46.337777,  OFF ,  1
2015-07-14 20:48:48.373488,  OFF ,  6
2015-07-14 20:48:50.409398,  OFF ,  2
2015-07-14 20:48:52.445368,  OFF ,  1
2015-07-14 20:48:54.482248,  OFF ,  2
2015-07-14 20:48:56.518131,  OFF ,  6
2015-07-14 20:48:58.555087,  OFF ,  1
2015-07-14 20:49:00.590967,  OFF ,  6
2015-07-14 20:49:02.627882,  ON ,  219
2015-07-14 20:49:04.663772,  ON ,  40
2015-07-14 20:49:06.702288,  ON ,  38
2015-07-14 20:49:08.738341,  ON ,  39
2015-07-14 20:49:10.774418,  ON ,  38
2015-07-14 20:49:12.811365,  ON ,  44
2015-07-14 20:49:14.845404,  ON ,  39
2015-07-14 20:49:16.884547,  ON ,  39
2015-07-14 20:49:18.920203,  ON ,  39
2015-07-14 20:49:20.955650,  ON ,  39
2015-07-14 20:49:22.991901,  ON ,  39
2015-07-14 20:49:25.029630,  ON ,  38
2015-07-14 20:49:27.064936,  ON ,  39
2015-07-14 20:49:29.102886,  ON ,  38
2015-07-14 20:49:31.137556,  ON ,  39
2015-07-14 20:49:33.174611,  ON ,  39
2015-07-14 20:49:35.210496,  ON ,  39
2015-07-14 20:49:37.246506,  ON ,  40
2015-07-14 20:49:39.283348,  ON ,  39
2015-07-14 20:49:41.320464,  ON ,  39
2015-07-14 20:49:43.355739,  ON ,  39
2015-07-14 20:49:45.393270,  ON ,  37
2015-07-14 20:49:47.430271,  ON ,  37
2015-07-14 20:49:49.465734,  ON ,  37
2015-07-14 20:49:51.501928,  ON ,  38
2015-07-14 20:49:53.538033,  ON ,  38
2015-07-14 20:49:55.574639,  ON ,  38
2015-07-14 20:49:57.610522,  ON ,  37
2015-07-14 20:49:59.647485,  ON ,  39
2015-07-14 20:50:01.683407,  ON ,  37
2015-07-14 20:50:03.719303,  ON ,  37
2015-07-14 20:50:05.755218,  ON ,  38
2015-07-14 20:50:07.793255,  ON ,  36
2015-07-14 20:50:09.830220,  ON ,  39
2015-07-14 20:50:11.864740,  ON ,  38
2015-07-14 20:50:13.903094,  ON ,  36
2015-07-14 20:50:15.938753,  ON ,  38
2015-07-14 20:50:17.973653,  ON ,  38
2015-07-14 20:50:20.009978,  ON ,  37
2015-07-14 20:50:22.046842,  ON ,  37
2015-07-14 20:50:24.082410,  ON ,  37
2015-07-14 20:50:26.119382,  ON ,  38
2015-07-14 20:50:28.155337,  ON ,  37
2015-07-14 20:50:30.191285,  ON ,  37
2015-07-14 20:50:32.228048,  ON ,  38
2015-07-14 20:50:34.264881,  ON ,  37
2015-07-14 20:50:36.300876,  ON ,  37
2015-07-14 20:50:38.336814,  ON ,  37
2015-07-14 20:50:40.372686,  ON ,  38
2015-07-14 20:50:42.411034,  ON ,  37
2015-07-14 20:50:44.447279,  ON ,  37
2015-07-14 20:50:46.484125,  ON ,  37
2015-07-14 20:50:48.518857,  ON ,  37
2015-07-14 20:50:50.556102,  ON ,  37
2015-07-14 20:50:52.592194,  ON ,  37
2015-07-14 20:50:54.629469,  ON ,  36
2015-07-14 20:50:56.665464,  ON ,  36
2015-07-14 20:50:58.705645,  ON ,  36
2015-07-14 20:51:00.736999,  ON ,  36
2015-07-14 20:51:02.774981,  ON ,  37
2015-07-14 20:51:04.810761,  ON ,  37
2015-07-14 20:51:06.849110,  ON ,  36
2015-07-14 20:51:08.883917,  ON ,  37
2015-07-14 20:51:10.920597,  ON ,  36
2015-07-14 20:51:12.955766,  ON ,  36
2015-07-14 20:51:14.992259,  ON ,  35
2015-07-14 20:51:17.028358,  ON ,  36
2015-07-14 20:51:19.064927,  ON ,  37
2015-07-14 20:51:21.100081,  ON ,  35
2015-07-14 20:51:23.139079,  ON ,  35
2015-07-14 20:51:25.173899,  ON ,  35
2015-07-14 20:51:27.212033,  ON ,  36
2015-07-14 20:51:29.246652,  ON ,  36
2015-07-14 20:51:31.283531,  ON ,  36
2015-07-14 20:51:33.319479,  ON ,  35
2015-07-14 20:51:35.356401,  ON ,  36
2015-07-14 20:51:37.392332,  ON ,  36
2015-07-14 20:51:39.429214,  ON ,  35
2015-07-14 20:51:41.464909,  ON ,  34
2015-07-14 20:51:43.501927,  ON ,  36
2015-07-14 20:51:45.539135,  ON ,  35
2015-07-14 20:51:47.573837,  ON ,  35
2015-07-14 20:51:49.609749,  ON ,  35
2015-07-14 20:51:51.647694,  ON ,  34
2015-07-14 20:51:53.682657,  ON ,  35
2015-07-14 20:51:55.719502,  ON ,  36
2015-07-14 20:51:57.754397,  ON ,  35
2015-07-14 20:51:59.791324,  ON ,  35
2015-07-14 20:52:01.828257,  ON ,  35
2015-07-14 20:52:03.865300,  ON ,  36
2015-07-14 20:52:05.901124,  ON ,  36
2015-07-14 20:52:07.937985,  ON ,  36
2015-07-14 20:52:09.973883,  ON ,  34
2015-07-14 20:52:12.010076,  ON ,  35
2015-07-14 20:52:14.047592,  ON ,  35
2015-07-14 20:52:16.083460,  ON ,  36
2015-07-14 20:52:18.122020,  ON ,  35
2015-07-14 20:52:20.155817,  ON ,  36
2015-07-14 20:52:22.192375,  ON ,  35
2015-07-14 20:52:24.228127,  ON ,  34
2015-07-14 20:52:26.265571,  ON ,  35
2015-07-14 20:52:28.301141,  ON ,  35
2015-07-14 20:52:30.339410,  ON ,  34
2015-07-14 20:52:32.373027,  ON ,  34
2015-07-14 20:52:34.412179,  ON ,  35
2015-07-14 20:52:36.447034,  ON ,  35
2015-07-14 20:52:38.484802,  ON ,  35
2015-07-14 20:52:40.519710,  ON ,  34
2015-07-14 20:52:42.556523,  ON ,  34
2015-07-14 20:52:44.592442,  ON ,  34
2015-07-14 20:52:46.628347,  ON ,  35
2015-07-14 20:52:48.665173,  ON ,  34
2015-07-14 20:52:50.702368,  ON ,  35
2015-07-14 20:52:52.738284,  ON ,  35
2015-07-14 20:52:54.773840,  ON ,  34
2015-07-14 20:52:56.808987,  ON ,  35
2015-07-14 20:52:58.845780,  ON ,  33
2015-07-14 20:53:00.881848,  ON ,  35
2015-07-14 20:53:02.919723,  ON ,  35
2015-07-14 20:53:04.955581,  ON ,  34
2015-07-14 20:53:06.997100,  ON ,  33
2015-07-14 20:53:09.029414,  ON ,  35
2015-07-14 20:53:11.064358,  ON ,  34
2015-07-14 20:53:13.102419,  ON ,  34
2015-07-14 20:53:15.137120,  ON ,  35
2015-07-14 20:53:17.174302,  ON ,  35
2015-07-14 20:53:19.210169,  ON ,  35
2015-07-14 20:53:21.246628,  ON ,  33
2015-07-14 20:53:23.282506,  ON ,  35
2015-07-14 20:53:25.319691,  ON ,  34
2015-07-14 20:53:27.355624,  ON ,  33
2015-07-14 20:53:29.391450,  ON ,  35
2015-07-14 20:53:31.427431,  ON ,  35
2015-07-14 20:53:33.465120,  ON ,  35
2015-07-14 20:53:35.502557,  ON ,  33
2015-07-14 20:53:37.537153,  ON ,  33
2015-07-14 20:53:39.572446,  ON ,  34
2015-07-14 20:53:41.608964,  ON ,  35
2015-07-14 20:53:43.646949,  ON ,  34
2015-07-14 20:53:45.683626,  ON ,  33
2015-07-14 20:53:47.719772,  ON ,  33
2015-07-14 20:53:49.755661,  ON ,  33
2015-07-14 20:53:51.792524,  ON ,  34
2015-07-14 20:53:53.828491,  ON ,  33
2015-07-14 20:53:55.865157,  ON ,  34
2015-07-14 20:53:57.900461,  ON ,  34
2015-07-14 20:53:59.938386,  ON ,  33
2015-07-14 20:54:01.974375,  ON ,  34
2015-07-14 20:54:04.009055,  ON ,  34
2015-07-14 20:54:06.046013,  ON ,  33
2015-07-14 20:54:08.082385,  ON ,  34
2015-07-14 20:54:10.118744,  ON ,  33
2015-07-14 20:54:12.155918,  ON ,  34
2015-07-14 20:54:14.191564,  ON ,  34
2015-07-14 20:54:16.228491,  ON ,  34
2015-07-14 20:54:18.264494,  ON ,  34
2015-07-14 20:54:20.301399,  ON ,  34
2015-07-14 20:54:22.338476,  ON ,  34
2015-07-14 20:54:24.374406,  ON ,  33
2015-07-14 20:54:26.409049,  ON ,  33
2015-07-14 20:54:28.446378,  ON ,  33
2015-07-14 20:54:30.482802,  ON ,  33
2015-07-14 20:54:32.519201,  ON ,  34
2015-07-14 20:54:34.555393,  ON ,  34
2015-07-14 20:54:36.591725,  ON ,  34
2015-07-14 20:54:38.628555,  ON ,  33
2015-07-14 20:54:40.664501,  ON ,  34
2015-07-14 20:54:42.701409,  ON ,  34
2015-07-14 20:54:44.737486,  ON ,  35
2015-07-14 20:54:46.774455,  OFF ,  2
2015-07-14 20:54:48.810285,  OFF ,  1
2015-07-14 20:54:50.847040,  OFF ,  2
2015-07-14 20:54:52.882952,  OFF ,  2
2015-07-14 20:54:54.920085,  OFF ,  2
2015-07-14 20:54:56.955187,  OFF ,  2
2015-07-14 20:54:58.992705,  OFF ,  2
2015-07-14 20:55:01.028582,  OFF ,  2
2015-07-14 20:55:03.065526,  OFF ,  2
2015-07-14 20:55:05.099761,  OFF ,  1
2015-07-14 20:55:07.136340,  OFF ,  2
2015-07-14 20:55:09.172442,  OFF ,  2
2015-07-14 20:55:11.211015,  OFF ,  2
2015-07-14 20:55:13.247808,  OFF ,  2
2015-07-14 20:55:15.287555,  OFF ,  2
2015-07-14 20:55:17.320138,  OFF ,  1
2015-07-14 20:55:19.355929,  OFF ,  2
2015-07-14 20:55:21.393924,  OFF ,  1
2015-07-14 20:55:23.428769,  OFF ,  2
2015-07-14 20:55:25.465579,  OFF ,  1
2015-07-14 20:55:27.500495,  OFF ,  2
2015-07-14 20:55:29.537398,  OFF ,  2
2015-07-14 20:55:31.574379,  OFF ,  2
2015-07-14 20:55:33.611428,  OFF ,  2
2015-07-14 20:55:35.647341,  OFF ,  2
2015-07-14 20:55:37.684973,  OFF ,  2
2015-07-14 20:55:39.720155,  OFF ,  2
2015-07-14 20:55:41.757470,  OFF ,  1
2015-07-14 20:55:43.794941,  OFF ,  9
2015-07-14 20:55:45.829686,  OFF ,  2
2015-07-14 20:55:47.863631,  OFF ,  6
2015-07-14 20:55:49.901553,  OFF ,  1
2015-07-14 20:55:51.937807,  OFF ,  9
2015-07-14 20:55:53.974416,  OFF ,  1
2015-07-14 20:55:56.011274,  OFF ,  2
2015-07-14 20:55:58.048157,  OFF ,  2
2015-07-14 20:56:00.084073,  OFF ,  6
2015-07-14 20:56:02.121144,  OFF ,  2
2015-07-14 20:56:04.158074,  OFF ,  1
2015-07-14 20:56:06.193051,  OFF ,  6
2015-07-14 20:56:08.230714,  OFF ,  1
2015-07-14 20:56:10.266633,  OFF ,  1
2015-07-14 20:56:12.303687,  OFF ,  1
2015-07-14 20:56:14.339479,  OFF ,  9
2015-07-14 20:56:16.376573,  OFF ,  1
2015-07-14 20:56:18.412299,  OFF ,  1
2015-07-14 20:56:20.450107,  OFF ,  1
2015-07-14 20:56:22.484119,  OFF ,  0
2015-07-14 20:56:24.521017,  OFF ,  1
2015-07-14 20:56:26.556911,  OFF ,  7
2015-07-14 20:56:28.593842,  OFF ,  6
2015-07-14 20:56:30.629732,  OFF ,  2
2015-07-14 20:56:32.667624,  OFF ,  2
2015-07-14 20:56:34.702534,  OFF ,  2
2015-07-14 20:56:36.740530,  OFF ,  2
2015-07-14 20:56:38.776526,  OFF ,  2
2015-07-14 20:56:40.814068,  OFF ,  1
2015-07-14 20:56:42.850983,  OFF ,  6
2015-07-14 20:56:44.886025,  OFF ,  6
2015-07-14 20:56:46.923066,  OFF ,  1
2015-07-14 20:56:48.958860,  OFF ,  1
2015-07-14 20:56:50.995650,  OFF ,  9
2015-07-14 20:56:53.034113,  OFF ,  2
2015-07-14 20:56:55.069022,  OFF ,  1
2015-07-14 20:56:57.104648,  OFF ,  1
2015-07-14 20:56:59.141518,  OFF ,  1
2015-07-14 20:57:01.177470,  OFF ,  1
2015-07-14 20:57:03.214445,  OFF ,  6
2015-07-14 20:57:05.250540,  OFF ,  1
2015-07-14 20:57:07.288519,  OFF ,  2
2015-07-14 20:57:09.324400,  OFF ,  6
2015-07-14 20:57:11.361212,  OFF ,  1
2015-07-14 20:57:13.395909,  OFF ,  1
2015-07-14 20:57:15.433998,  OFF ,  7
2015-07-14 20:57:17.469948,  OFF ,  1
2015-07-14 20:57:19.505542,  OFF ,  6
2015-07-14 20:57:21.541572,  OFF ,  2
2015-07-14 20:57:23.578481,  OFF ,  1
2015-07-14 20:57:25.614484,  OFF ,  1
2015-07-14 20:57:27.650356,  OFF ,  1
2015-07-14 20:57:29.687437,  OFF ,  2
2015-07-14 20:57:31.725045,  OFF ,  1
2015-07-14 20:57:33.761311,  OFF ,  6
2015-07-14 20:57:35.798945,  OFF ,  1
2015-07-14 20:57:37.832924,  OFF ,  1
2015-07-14 20:57:39.868778,  OFF ,  1
2015-07-14 20:57:41.905629,  OFF ,  1
2015-07-14 20:57:43.942614,  OFF ,  1
2015-07-14 20:57:45.978548,  OFF ,  1
2015-07-14 20:57:48.015546,  OFF ,  1
2015-07-14 20:57:50.051415,  OFF ,  1
2015-07-14 20:57:52.087308,  OFF ,  2
2015-07-14 20:57:54.125192,  OFF ,  1
2015-07-14 20:57:56.160087,  OFF ,  1
2015-07-14 20:57:58.197984,  OFF ,  6
2015-07-14 20:58:00.234115,  OFF ,  1
2015-07-14 20:58:02.271567,  OFF ,  1
2015-07-14 20:58:04.307624,  OFF ,  9
2015-07-14 20:58:06.344558,  OFF ,  1
2015-07-14 20:58:08.381919,  OFF ,  2
2015-07-14 20:58:10.416527,  OFF ,  6
2015-07-14 20:58:12.452406,  OFF ,  1
2015-07-14 20:58:14.489373,  OFF ,  1
2015-07-14 20:58:16.525167,  OFF ,  6
2015-07-14 20:58:18.562367,  OFF ,  1
2015-07-14 20:58:20.599281,  OFF ,  1
2015-07-14 20:58:22.635099,  OFF ,  6
2015-07-14 20:58:24.672284,  OFF ,  1
2015-07-14 20:58:26.708076,  OFF ,  6
2015-07-14 20:58:28.742756,  OFF ,  1
2015-07-14 20:58:30.779619,  OFF ,  7
2015-07-14 20:58:32.815661,  OFF ,  2
2015-07-14 20:58:34.852485,  OFF ,  2
2015-07-14 20:58:36.888406,  OFF ,  7
2015-07-14 20:58:38.925104,  OFF ,  2
2015-07-14 20:58:40.961354,  OFF ,  6
2015-07-14 20:58:42.998298,  OFF ,  1
2015-07-14 20:58:45.035486,  OFF ,  2
2015-07-14 20:58:47.070003,  OFF ,  2
2015-07-14 20:58:49.106946,  OFF ,  1
2015-07-14 20:58:51.144853,  OFF ,  6
2015-07-14 20:58:53.180103,  OFF ,  1
2015-07-14 20:58:55.216713,  OFF ,  6
2015-07-14 20:58:57.252475,  OFF ,  1
2015-07-14 20:58:59.288483,  OFF ,  6
2015-07-14 20:59:01.325121,  OFF ,  2
2015-07-14 20:59:03.360355,  OFF ,  1
2015-07-14 20:59:05.398146,  OFF ,  6
2015-07-14 20:59:07.435004,  OFF ,  1
2015-07-14 20:59:09.470919,  OFF ,  1
2015-07-14 20:59:11.508068,  OFF ,  6
2015-07-14 20:59:13.544860,  OFF ,  1
2015-07-14 20:59:15.578693,  OFF ,  1
2015-07-14 20:59:17.617638,  OFF ,  1
2015-07-14 20:59:19.651502,  OFF ,  6
2015-07-14 20:59:21.689410,  OFF ,  1
2015-07-14 20:59:23.724414,  OFF ,  6
2015-07-14 20:59:25.763724,  OFF ,  1
2015-07-14 20:59:27.798206,  OFF ,  1
2015-07-14 20:59:29.834207,  OFF ,  5
2015-07-14 20:59:31.870006,  OFF ,  2
2015-07-14 20:59:33.907471,  OFF ,  1
2015-07-14 20:59:35.944758,  OFF ,  1
2015-07-14 20:59:37.980752,  OFF ,  6
2015-07-14 20:59:40.016707,  OFF ,  6
2015-07-14 20:59:42.053582,  OFF ,  6
2015-07-14 20:59:44.089506,  OFF ,  1
2015-07-14 20:59:46.126441,  OFF ,  2
2015-07-14 20:59:48.162557,  OFF ,  6
2015-07-14 20:59:50.199437,  OFF ,  1
2015-07-14 20:59:52.235538,  OFF ,  2
2015-07-14 20:59:54.272257,  OFF ,  2
2015-07-14 20:59:56.309167,  OFF ,  6
2015-07-14 20:59:58.345058,  OFF ,  1
2015-07-14 21:00:00.382083,  OFF ,  6
2015-07-14 21:00:02.419048,  OFF ,  1
2015-07-14 21:00:04.453707,  OFF ,  1
2015-07-14 21:00:06.490648,  OFF ,  6
2015-07-14 21:00:08.526638,  OFF ,  1
2015-07-14 21:00:10.563438,  OFF ,  2
2015-07-14 21:00:12.600456,  OFF ,  6
2015-07-14 21:00:14.634195,  OFF ,  1
2015-07-14 21:00:16.672334,  OFF ,  1
2015-07-14 21:00:18.709206,  OFF ,  1
2015-07-14 21:00:20.744939,  OFF ,  2
2015-07-14 21:00:22.781062,  OFF ,  6
2015-07-14 21:00:24.816527,  OFF ,  1
2015-07-14 21:00:26.854800,  OFF ,  6
2015-07-14 21:00:28.889706,  OFF ,  1
2015-07-14 21:00:30.925679,  OFF ,  7
2015-07-14 21:00:32.963628,  OFF ,  6
2015-07-14 21:00:34.998554,  OFF ,  1
2015-07-14 21:00:37.035050,  OFF ,  6
2015-07-14 21:00:39.070355,  OFF ,  6
2015-07-14 21:00:41.106457,  OFF ,  2
2015-07-14 21:00:43.143210,  OFF ,  6
2015-07-14 21:00:45.178884,  OFF ,  1
2015-07-14 21:00:47.214801,  OFF ,  1
2015-07-14 21:00:49.251710,  OFF ,  6
2015-07-14 21:00:51.288625,  OFF ,  1
2015-07-14 21:00:53.324521,  OFF ,  1
2015-07-14 21:00:55.361464,  OFF ,  6
2015-07-14 21:00:57.397499,  OFF ,  1
2015-07-14 21:00:59.435070,  OFF ,  1
2015-07-14 21:01:01.472105,  OFF ,  6
2015-07-14 21:01:03.515590,  OFF ,  1
2015-07-14 21:01:05.544993,  OFF ,  1
2015-07-14 21:01:07.580171,  OFF ,  1
2015-07-14 21:01:09.616850,  OFF ,  1
2015-07-14 21:01:11.652640,  OFF ,  2
2015-07-14 21:01:13.689977,  OFF ,  6
2015-07-14 21:01:15.725607,  OFF ,  1
2015-07-14 21:01:17.762480,  OFF ,  1
2015-07-14 21:01:19.799443,  OFF ,  2
2015-07-14 21:01:21.835126,  OFF ,  6
2015-07-14 21:01:23.872429,  OFF ,  1
2015-07-14 21:01:25.908358,  OFF ,  6
2015-07-14 21:01:27.944877,  OFF ,  6
2015-07-14 21:01:29.979977,  OFF ,  1
2015-07-14 21:01:32.018053,  OFF ,  6
2015-07-14 21:01:34.053304,  OFF ,  1
2015-07-14 21:01:36.090809,  OFF ,  1
2015-07-14 21:01:38.126653,  OFF ,  1
2015-07-14 21:01:40.163540,  OFF ,  1
2015-07-14 21:01:42.199483,  OFF ,  9
2015-07-14 21:01:44.235788,  OFF ,  1
2015-07-14 21:01:46.272517,  OFF ,  6
2015-07-14 21:01:48.310559,  OFF ,  1
2015-07-14 21:01:50.345102,  OFF ,  1
2015-07-14 21:01:52.383349,  OFF ,  6
2015-07-14 21:01:54.416941,  OFF ,  2
2015-07-14 21:01:56.454943,  OFF ,  1
2015-07-14 21:01:58.491920,  OFF ,  2
2015-07-14 21:02:00.526763,  OFF ,  2
2015-07-14 21:02:02.562574,  OFF ,  2
2015-07-14 21:02:04.599485,  OFF ,  2
2015-07-14 21:02:06.635591,  OFF ,  1
2015-07-14 21:02:08.672352,  OFF ,  2
2015-07-14 21:02:10.708254,  OFF ,  2
2015-07-14 21:02:12.745134,  OFF ,  2
2015-07-14 21:02:14.781347,  OFF ,  2
2015-07-14 21:02:16.817999,  OFF ,  1
2015-07-14 21:02:18.853885,  OFF ,  1
2015-07-14 21:02:20.889790,  OFF ,  1
2015-07-14 21:02:22.927977,  OFF ,  2
2015-07-14 21:02:24.962697,  OFF ,  2
2015-07-14 21:02:27.001390,  OFF ,  2
2015-07-14 21:02:29.040105,  OFF ,  2
2015-07-14 21:02:31.073370,  OFF ,  2
2015-07-14 21:02:33.109509,  OFF ,  2
2015-07-14 21:02:35.146155,  OFF ,  2
2015-07-14 21:02:37.181493,  OFF ,  2
2015-07-14 21:02:39.219206,  OFF ,  1
2015-07-14 21:02:41.252917,  OFF ,  1
2015-07-14 21:02:43.291090,  OFF ,  2
2015-07-14 21:02:45.325731,  OFF ,  2
2015-07-14 21:02:47.363693,  OFF ,  1
2015-07-14 21:02:49.399580,  OFF ,  2
2015-07-14 21:02:51.437465,  OFF ,  1
2015-07-14 21:02:53.472485,  OFF ,  1
2015-07-14 21:02:55.509387,  OFF ,  2
2015-07-14 21:02:57.545530,  OFF ,  1
2015-07-14 21:02:59.582392,  OFF ,  1
2015-07-14 21:03:01.616072,  OFF ,  2
2015-07-14 21:03:03.652966,  OFF ,  2
2015-07-14 21:03:05.690572,  OFF ,  2
2015-07-14 21:03:07.725784,  OFF ,  2
2015-07-14 21:03:09.762723,  OFF ,  1
2015-07-14 21:03:11.799911,  OFF ,  1
2015-07-14 21:03:13.835563,  OFF ,  2
2015-07-14 21:03:15.872495,  OFF ,  2
2015-07-14 21:03:17.907346,  OFF ,  2
2015-07-14 21:03:19.945180,  OFF ,  2
2015-07-14 21:03:21.982187,  OFF ,  2
2015-07-14 21:03:24.018408,  OFF ,  2
2015-07-14 21:03:26.053007,  OFF ,  2
2015-07-14 21:03:28.091258,  OFF ,  2
2015-07-14 21:03:30.126904,  OFF ,  1
2015-07-14 21:03:32.161740,  OFF ,  2
2015-07-14 21:03:34.200060,  OFF ,  1
2015-07-14 21:03:36.234572,  OFF ,  2
2015-07-14 21:03:38.271556,  OFF ,  2
2015-07-14 21:03:40.307424,  OFF ,  2
2015-07-14 21:03:42.344370,  OFF ,  2
2015-07-14 21:03:44.380324,  OFF ,  2
2015-07-14 21:03:46.418429,  OFF ,  2
2015-07-14 21:03:48.453823,  OFF ,  1
2015-07-14 21:03:50.490860,  OFF ,  2
2015-07-14 21:03:52.531217,  OFF ,  2
2015-07-14 21:03:54.562169,  OFF ,  2
2015-07-14 21:03:56.599007,  OFF ,  1
2015-07-14 21:03:58.635655,  OFF ,  1
2015-07-14 21:04:00.671866,  OFF ,  1
2015-07-14 21:04:02.708482,  OFF ,  2
2015-07-14 21:04:04.745159,  OFF ,  2
2015-07-14 21:04:06.781340,  OFF ,  2
2015-07-14 21:04:08.818414,  OFF ,  2
2015-07-14 21:04:10.854110,  OFF ,  1
2015-07-14 21:04:12.892275,  OFF ,  2
2015-07-14 21:04:14.927147,  OFF ,  1
2015-07-14 21:04:16.964000,  OFF ,  2
2015-07-14 21:04:18.999877,  OFF ,  2
2015-07-14 21:04:21.035555,  OFF ,  2
2015-07-14 21:04:23.070561,  OFF ,  1
2015-07-14 21:04:25.108502,  OFF ,  2
2015-07-14 21:04:27.144528,  OFF ,  1
2015-07-14 21:04:29.181300,  OFF ,  2
2015-07-14 21:04:31.217423,  OFF ,  2
2015-07-14 21:04:33.253154,  OFF ,  2
2015-07-14 21:04:35.291301,  OFF ,  2
2015-07-14 21:04:37.327775,  OFF ,  2
2015-07-14 21:04:39.363571,  OFF ,  2
2015-07-14 21:04:41.400959,  OFF ,  2
2015-07-14 21:04:43.435386,  OFF ,  2
2015-07-14 21:04:45.471617,  OFF ,  1
2015-07-14 21:04:47.507569,  OFF ,  2
2015-07-14 21:04:49.544547,  OFF ,  2
2015-07-14 21:04:51.579368,  OFF ,  2
2015-07-14 21:04:53.617337,  OFF ,  2
2015-07-14 21:04:55.653390,  OFF ,  2
2015-07-14 21:04:57.689106,  OFF ,  2
2015-07-14 21:04:59.726033,  OFF ,  2
2015-07-14 21:05:01.762970,  OFF ,  1
2015-07-14 21:05:03.798954,  OFF ,  1
2015-07-14 21:05:05.836543,  OFF ,  2
2015-07-14 21:05:07.872725,  OFF ,  2
2015-07-14 21:05:09.907800,  OFF ,  1
2015-07-14 21:05:11.945387,  OFF ,  2
2015-07-14 21:05:13.981220,  OFF ,  2
2015-07-14 21:05:16.017555,  OFF ,  2
2015-07-14 21:05:18.053294,  OFF ,  2
2015-07-14 21:05:20.090380,  OFF ,  2
2015-07-14 21:05:22.125593,  OFF ,  2
2015-07-14 21:05:24.164139,  OFF ,  2
2015-07-14 21:05:26.200078,  OFF ,  1
2015-07-14 21:05:28.235542,  OFF ,  2
2015-07-14 21:05:30.272065,  OFF ,  2
2015-07-14 21:05:32.308602,  OFF ,  2
2015-07-14 21:05:34.344580,  OFF ,  1
2015-07-14 21:05:36.381489,  OFF ,  1
2015-07-14 21:05:38.417415,  OFF ,  1
2015-07-14 21:05:40.454515,  OFF ,  1
2015-07-14 21:05:42.491455,  OFF ,  2
2015-07-14 21:05:44.528440,  OFF ,  1
2015-07-14 21:05:46.563138,  OFF ,  1
2015-07-14 21:05:48.598935,  OFF ,  1
2015-07-14 21:05:50.634206,  OFF ,  2
2015-07-14 21:05:52.672077,  OFF ,  1
2015-07-14 21:05:54.707693,  OFF ,  2
2015-07-14 21:05:56.744616,  OFF ,  2
2015-07-14 21:05:58.780663,  OFF ,  2
2015-07-14 21:06:00.817448,  OFF ,  2
2015-07-14 21:06:02.853384,  OFF ,  2
2015-07-14 21:06:04.891302,  OFF ,  2
2015-07-14 21:06:06.925748,  OFF ,  2
2015-07-14 21:06:08.963260,  OFF ,  2
2015-07-14 21:06:10.999212,  OFF ,  2
2015-07-14 21:06:13.035644,  OFF ,  2
2015-07-14 21:06:15.071802,  OFF ,  2
2015-07-14 21:06:17.108352,  OFF ,  2
2015-07-14 21:06:19.144720,  OFF ,  2
2015-07-14 21:06:21.181052,  OFF ,  1
2015-07-14 21:06:23.216867,  OFF ,  1
2015-07-14 21:06:25.253437,  OFF ,  1
2015-07-14 21:06:27.289444,  OFF ,  2
2015-07-14 21:06:29.325322,  OFF ,  2
2015-07-14 21:06:31.362109,  OFF ,  2
2015-07-14 21:06:33.399798,  OFF ,  2
2015-07-14 21:06:35.436748,  OFF ,  1
2015-07-14 21:06:37.473469,  OFF ,  1
2015-07-14 21:06:39.511461,  OFF ,  1
2015-07-14 21:06:41.543682,  OFF ,  2
2015-07-14 21:06:43.580579,  OFF ,  2
2015-07-14 21:06:45.616521,  OFF ,  1
2015-07-14 21:06:47.653565,  OFF ,  2
2015-07-14 21:06:49.689381,  OFF ,  2
2015-07-14 21:06:51.725271,  OFF ,  2
2015-07-14 21:06:53.763375,  OFF ,  2
2015-07-14 21:06:55.799087,  OFF ,  2
2015-07-14 21:06:57.835006,  OFF ,  2
